label,area,axis_major_length,axis_minor_length,eccentricity,h_sym_err_percent,v_sym_err_percent
oak,5114.0,152.41633902143678,97.1100369886798,0.7707508534082939,0.3119146722164412,0.3769510926118626
serpent,4257.0,123.00878105153994,92.4686542779668,0.6594778323146263,0.3349375650364204,0.3240114464099896
elk-sedge,4224.0,143.63220778638885,97.06662849715862,0.7370851544507506,0.2056451612903226,0.2313995837669094
sun,5019.0,179.34747660377792,90.38702980546836,0.8637169872342146,0.295525494276795,0.3106139438085328
tyr,3877.0,129.4947260686035,106.48854082238854,0.5689981174099087,0.2039542143600416,0.1844432882414152
ash,5965.0,154.17036857452143,96.21932237501804,0.7813362103336451,0.3870967741935484,0.4625390218522373
serpent,6516.0,119.34496771351422,99.6212942141991,0.5506534863817831,0.2743236212278876,0.2717221644120707
elk-sedge,5613.0,131.08027606591398,99.81642657337623,0.6481756975813052,0.2594953173777315,0.1263007284079084
bow,7390.0,159.46972354577244,127.46934526154678,0.6008888661638158,0.3704474505723205,0.4066077003121748
ash,6772.0,133.0259297463634,123.1781039377049,0.377595541388913,0.3123048907388137,0.5446149843912591
ash,6383.0,138.9359419833586,113.6064525737556,0.5756596042603676,0.3325962539021852,0.4512226847034339
gift,8654.0,147.6930056419302,118.57734215082864,0.5961627268542727,0.1988813735691987,0.3045005202913631
oak,5330.0,159.3082894814575,82.48272612651611,0.8555286975801281,0.3760405827263267,0.4142819979188345
gift,4597.0,139.16552379370012,132.08601983025653,0.3148878221554149,0.2375130072840791,0.283038501560874
tyr,4058.0,132.48946761478388,100.55525554694204,0.6511280194228614,0.1966701352757544,0.2546826222684703
need,6485.0,134.67838170982557,84.79697557390749,0.7768985964326419,0.2611862643080125,0.3753902185223725
spear,5988.0,134.85221103883308,117.73999531131572,0.4875341310298959,0.5031217481789803,0.2206035379812695
ash,7334.0,143.060317666553,106.65358749843011,0.6664890454448015,0.2337408949011446,0.5956035379812695
gift,6647.0,146.4236086927404,120.3672685072649,0.5694178657684597,0.2567637877211238,0.0861082206035379
oak,5519.0,162.5885154707027,85.94545756954228,0.8488665639310214,0.3289542143600416,0.4082986472424558
bow,7731.0,158.3923832827727,112.8572816138942,0.7016547456343164,0.3759105098855359,0.4755463059313215
serpent,7455.0,121.54622792907868,115.26166811447604,0.3173905823655196,0.2927939646201873,0.2784859521331946
bow,4341.0,172.95857984031045,109.63046919215236,0.7734528053408642,0.3013787721123829,0.3221904266389178
wealth,5649.0,156.37329502594736,90.60127346751376,0.8150497628272538,0.3742195629552549,0.4129812695109261
bow,6860.0,162.1958065120053,106.514831548061,0.7541473756175029,0.4144120707596254,0.4248178980228928
elk-sedge,4903.0,143.19346251850908,91.4780441597315,0.769337693736831,0.2320499479708636,0.1982310093652445
oak,5071.0,156.6632890142793,95.689447042919,0.791787332520813,0.2696409989594173,0.3539281997918834
spear,6719.0,123.3151323970406,119.43661918451932,0.2488269694739548,0.3341571279916753,0.243366285119667
gift,5364.0,145.56719204108293,103.1273019607771,0.7057594560256927,0.3241415192507804,0.3293444328824141
need,5437.0,132.62105718544905,79.73574804595586,0.7990760785249414,0.3035900104058273,0.3394901144640999
sun,5995.0,183.02702313640577,90.61575305576405,0.8688388805128479,0.3613423517169615,0.3590010405827263
ash,6371.0,133.3872220642109,121.13239834086626,0.4186970873533285,0.2684703433922997,0.5124869927159209
oak,5790.0,151.90595145095372,99.6626816589954,0.7546900620684689,0.3184183142559833,0.4099895941727367
bow,5698.0,168.52137249178924,128.64134133990234,0.6459812535166761,0.3539281997918834,0.3692767950052029
wealth,5574.0,161.53741914778877,100.14383031436928,0.784647640413222,0.2801768990634755,0.4542143600416233
tyr,5403.0,136.96702526362537,93.81545722939578,0.7285908076057894,0.2220343392299688,0.1119927159209157
oak,5165.0,152.86283190301825,100.57673386549186,0.7530579945067659,0.3354578563995837,0.3952913631633715
wealth,4642.0,158.23379252961277,82.57343611450403,0.8530406239758356,0.4109001040582726,0.3661550468262227
gift,5008.0,134.6123812150359,123.44575357751374,0.3987813024061026,0.1594693028095733,0.308792924037461
spear,7973.0,136.51892395287567,120.1400960769218,0.474926954676525,0.1696149843912591,0.2073361082206035
elk-sedge,4541.0,128.13865859395565,120.95352007813337,0.3301546700357836,0.3237513007284079,0.2875910509885536
gift,6170.0,143.08502955413863,121.08456947781016,0.5327986336469411,0.2343912591050988,0.2983870967741935
spear,6855.0,125.10689884822592,120.9788071829633,0.254763144921774,0.2515608740894901,0.187044745057232
bow,7133.0,166.87363754633972,116.52996285330114,0.7157929308267036,0.3900884495317377,0.3945109261186264
tyr,6506.0,127.77566623778615,102.36073025482332,0.5985342542717371,0.3500260145681582,0.1921175858480749
spear,6032.0,137.0718566576291,124.55124953760834,0.4175441924295645,0.1330645161290322,0.3877471383975026
ash,4256.0,135.20716882782705,116.35292794310608,0.5093609927338104,0.2298387096774193,0.3645941727367325
gift,6223.0,153.11662544003238,99.47102544049932,0.7602400790252202,0.350156087408949,0.3132154006243496
need,5304.0,129.45195030317316,79.99326448753767,0.7862269196930277,0.2635275754422476,0.2960457856399583
spear,7155.0,133.62971953299714,116.8076087802834,0.4857208184015047,0.4916753381893861,0.2676899063475546
gift,5419.0,141.22589478028516,130.63838951933167,0.379890613427602,0.1333246618106139,0.1312434963579604
gift,4540.0,135.18835014535358,123.264106283386,0.410644952311134,0.213579604578564,0.259885535900104
spear,6270.0,137.1908032558996,113.26658266653769,0.564236038748941,0.2484391259105098,0.2390738813735692
wealth,6761.0,147.94910499961563,105.92788505541542,0.6981257488788774,0.3350676378772112,0.5359001040582726
wealth,4953.0,159.8339319712733,91.8887200968298,0.8182228329994593,0.2908428720083246,0.4261186264308012
oak,4121.0,146.1156808973236,102.64228033223117,0.7117106662726578,0.2277575442247658,0.3255723204994797
serpent,7560.0,117.22668717627154,115.03604769465498,0.1924193446014377,0.173777315296566,0.1987513007284079
gift,6283.0,143.50084549727785,118.5626020659226,0.563354405738105,0.210197710718002,0.3204994797086368
ash,6246.0,137.5882347460209,112.34722179982424,0.5772793552256602,0.2953954214360041,0.5404526534859522
serpent,6940.0,116.22509172072206,105.74889384444288,0.4149091274173327,0.3370187304890739,0.2215140478668054
spear,6847.0,132.71056664743313,118.74144420604247,0.446587553472581,0.4232570239334027,0.323621227887617
spear,7325.0,133.60649547049732,123.40569581040197,0.3832360884620969,0.3569198751300728,0.3337669094693028
wealth,7990.0,138.14757804705502,112.88005539239592,0.5764993505113155,0.3361082206035379,0.5548907388137357
sun,7467.0,155.56656128362943,102.97142025617164,0.7495812885753944,0.4272892819979188,0.384105098855359
ash,8204.0,142.64435024652656,114.12494685464576,0.5999115025278224,0.2219042663891779,0.5530697190426639
spear,6970.0,141.48443191123934,116.6524160694844,0.5658773803117283,0.2043444328824141,0.2308792924037461
joy,4876.0,141.50268339847963,110.04740764015804,0.6286288553272238,0.3666753381893861,0.4267689906347555
sun,5353.0,180.37279161788376,81.8849779015184,0.8910137440843308,0.3491155046826222,0.3743496357960458
need,5238.0,127.4054081716985,83.25442004903528,0.75696049235646,0.210197710718002,0.2666493236212279
spear,4989.0,131.93310655054427,117.47172210278904,0.4552013862550574,0.3612122788761706,0.3156867845993756
ash,5291.0,146.46032173490855,117.1857479328674,0.5998407380055788,0.2964360041623309,0.4137617065556712
ash,6576.0,132.099659955981,125.1498506745537,0.3200825677206584,0.4066077003121748,0.548907388137357
serpent,6975.0,115.68983363126551,107.42878494396464,0.3710994413023113,0.2444068678459937,0.2059053069719042
need,4705.0,119.37079416404266,92.15373166414696,0.6356278348349207,0.2230749219562955,0.2506503642039542
wealth,8140.0,146.756447817395,109.29997013807778,0.6673199506960672,0.3742195629552549,0.5810353798126952
gift,7594.0,150.34804878929262,107.1378264001292,0.7015718573993779,0.3194588969823101,0.2986472424557752
need,4701.0,125.5526370308326,92.08004090179112,0.6797996128915613,0.1491935483870967,0.4603277835587929
need,4543.0,125.44097976343816,89.94941388825643,0.6970056650145793,0.1674037460978147,0.4415972944849115
joy,5585.0,157.48139921110905,88.07688830029058,0.8289758567404611,0.3471644120707596,0.4314516129032258
elk-sedge,5308.0,131.03695714670775,101.2847088344883,0.6344697956348233,0.3327263267429761,0.2484391259105098
bow,7688.0,153.82652963763152,110.77937723008948,0.6938102937890404,0.3867065556711758,0.5102757544224766
need,4859.0,132.74758997834456,86.2241152825168,0.7603322761357555,0.1413891779396462,0.3885275754422476
need,4492.0,122.00314368088767,92.698292946634,0.650153957797871,0.1834027055150884,0.4014047866805411
gift,5776.0,150.16903731455503,107.48602823634464,0.6983392632130708,0.4369146722164412,0.4051768990634755
gift,5615.0,134.93194137668604,130.4267044688673,0.2562481087915044,0.073621227887617,0.345993756503642
wealth,5678.0,150.11236152138048,99.27742719673068,0.7500738241603135,0.3457336108220603,0.4898543184183143
tyr,4364.0,130.33828177035852,98.85258843809814,0.6517533856976013,0.2523413111342352,0.1311134235171696
tyr,4629.0,129.10510465396425,99.40436612487768,0.6381052421210622,0.2553329864724246,0.2274973985431841
joy,5097.0,154.6533423699599,99.40271549234518,0.7660799076103042,0.2852497398543184,0.4824401664932362
gift,6629.0,142.54672219110032,124.93021314178222,0.4815549590454098,0.2271071800208116,0.1644120707596253
wealth,5495.0,153.29142805021505,87.09370215596607,0.8229197108021598,0.3444328824141519,0.43210197710718
need,6428.0,130.94815406669105,89.41500140718763,0.7305796312283769,0.2280176899063475,0.2771852237252861
sun,6445.0,180.1837636648901,89.52141012050953,0.8678456263237067,0.3517169614984391,0.3524973985431842
wealth,5807.0,149.41886413716583,99.82421820738334,0.744086667804106,0.3093132154006243,0.4859521331945889
elk-sedge,3997.0,133.07897741284816,102.02365016522845,0.6420773373760665,0.2421956295525494,0.1781997918834547
need,5476.0,129.41084899011096,82.58938349184776,0.7698745861680407,0.1832726326742976,0.3638137356919875
sun,7197.0,182.22344639941,86.55522269268566,0.8799885037959342,0.4287200832466181,0.4092091571279916
ash,6262.0,145.9476246198219,104.08013497805788,0.701028290292435,0.2953954214360041,0.5266649323621228
gift,6104.0,142.39082104556468,134.71807838364103,0.3238311027655014,0.1433402705515088,0.1612903225806451
tyr,5245.0,134.91438119960148,98.3988498678796,0.684148297365149,0.2597554630593132,0.4098595213319458
oak,5881.0,161.18003297100108,89.63201174635633,0.8311162384014408,0.3738293444328824,0.5072840790842872
elk-sedge,5168.0,130.68698985406934,107.40880537291709,0.5696630632740494,0.3085327783558793,0.0965140478668054
need,5177.0,124.72284247389724,88.2227335236902,0.7068632307677886,0.2298387096774193,0.3307752341311134
joy,7092.0,142.5187636905543,107.36528965104038,0.657629595977191,0.3456035379812695,0.5295265348595213
joy,6438.0,146.58043290258988,102.61969543441828,0.7140532752360463,0.3423517169614984,0.5317377731529657
gift,6389.0,144.0897923937596,121.4509629334892,0.5380955016581233,0.1908168574401665,0.2883714880332986
sun,4282.0,187.76066046860063,88.92537947312483,0.8807345230988018,0.2708116545265349,0.2669094693028095
spear,6916.0,139.19499444882652,121.62488506318462,0.486333246459924,0.238423517169615,0.2454474505723205
gift,5483.0,134.9786544878528,124.32594077066082,0.3893768611801378,0.3593912591050988,0.4431581685744016
spear,7268.0,132.44758463689578,119.69823919408417,0.4280808410798475,0.1830124869927159,0.243366285119667
bow,8412.0,155.21330332452283,144.52310127062913,0.3646983192329125,0.3649843912591051,0.2570239334027055
spear,5183.0,130.44842704334326,120.33622255984564,0.3860419936977583,0.3882674297606659,0.2943548387096774
ash,7085.0,134.42020311984885,119.7022045466392,0.4549684817073742,0.264047866805411,0.5715400624349636
need,5045.0,122.3953156066858,92.98968966606492,0.6502167459101487,0.2866805411030177,0.3600416233090531
ash,6254.0,139.3346173609877,112.67243228024628,0.5882950376730899,0.3740894901144641,0.463579604578564
oak,9925.0,133.41994571614987,127.56880087774135,0.2928940542384276,0.4990894901144641,0.4358740894901144
sun,4589.0,179.56535188317525,86.46686059543597,0.876427293429614,0.3679760665972945,0.3234911550468262
wealth,5327.0,148.85549340603131,91.46291407190726,0.7889627949376885,0.3878772112382934,0.4529136316337149
ash,7118.0,131.8729049916331,109.9747241266151,0.5518478604589554,0.3045005202913631,0.502471383975026
serpent,5224.0,120.1878738296216,99.07368013821907,0.5661191450030845,0.3149063475546306,0.2917533818938606
joy,6418.0,136.90968225028666,105.80675617621696,0.6346233641040107,0.2946149843912591,0.5391519250780437
ash,9161.0,134.372536699495,112.39430386555942,0.5480614677105515,0.3417013527575442,0.4990894901144641
elk-sedge,3528.0,140.67402104057393,101.24508008901736,0.6942705358796492,0.2183922996878251,0.1559573361082206
tyr,5509.0,135.0760138819251,100.42268388672404,0.6687880524825104,0.2659989594172737,0.1632414151925078
bow,6751.0,154.2882529733522,119.44989138501646,0.6329416271015761,0.3951612903225806,0.3904786680541103
wealth,6169.0,153.824453158528,94.54101155019224,0.788836373044499,0.2973465140478668,0.5044224765868887
tyr,5082.0,130.86274936370694,102.42077846855082,0.6224519625973566,0.2663891779396462,0.1488033298647242
bow,7412.0,163.03285079546492,117.28234521131776,0.6946181820342779,0.4227367325702393,0.4110301768990634
tyr,5101.0,127.58584835977167,99.67838565088196,0.6241992141283397,0.2718522372528616,0.1558272632674297
gift,5770.0,149.53181839647797,103.09981738224914,0.7243007794400899,0.200312174817898,0.2403746097814776
joy,5949.0,142.31362644697677,103.9816207143938,0.6827509330067723,0.3250520291363163,0.519901144640999
elk-sedge,5133.0,138.18538677603922,97.70293804472166,0.7071710802971886,0.3621227887617065,0.2346514047866805
spear,6167.0,132.20920687991665,121.91168240005337,0.3869233148816898,0.2855098855359001,0.2165712799167533
oak,6894.0,152.6583122102524,94.45979110572526,0.7855752619555076,0.3937304890738813,0.5094953173777316
gift,5317.0,151.76575674932954,102.97634776320248,0.7345804282251169,0.3950312174817898,0.4816597294484911
bow,6601.0,163.7236634526998,125.83849738808723,0.6397260684021683,0.3596514047866805,0.3916493236212279
need,4645.0,122.46771061414567,88.00426983855805,0.6954323059974056,0.1860041623309053,0.2546826222684703
gift,7029.0,147.95019262433914,113.95910871994136,0.6377382017948913,0.2070759625390218,0.1514047866805411
gift,7151.0,147.6511782690392,115.92166273805223,0.6193628214774879,0.3779916753381894,0.3392299687825182
elk-sedge,5504.0,136.46122694739017,98.3808216509879,0.6929939439207992,0.2935744016649323,0.3776014568158168
bow,7520.0,158.44525365103203,129.63920682771877,0.5749399851124242,0.3224505723204995,0.3149063475546306
sun,8289.0,159.40888866361465,91.80428929141416,0.8175170075752131,0.4253381893860561,0.4469302809573361
need,4554.0,124.58942271518688,85.71945360192974,0.7256959940359019,0.1201873048907388,0.2219042663891779
sun,8687.0,163.26796024798344,90.6462932973454,0.8317171947632668,0.5421436004162331,0.4984391259105099
joy,4323.0,151.69110085475407,102.30435288985576,0.738342866480045,0.2920135275754422,0.4025754422476587
tyr,5628.0,130.3819576869793,101.22062751135988,0.6303153285167424,0.3225806451612903,0.4112903225806452
tyr,3448.0,136.5109227569789,97.0020502658379,0.7036155392681919,0.2842091571279916,0.266519250780437
joy,4924.0,157.5111365889621,90.13582381872766,0.8200788900815514,0.4207856399583767,0.3635535900104058
gift,6024.0,140.50380700983996,129.09720499519108,0.3946851730031928,0.2617065556711758,0.1399583766909469
serpent,5163.0,117.773409522698,99.31113044798926,0.537538847100029,0.3015088449531737,0.3082726326742976
spear,6315.0,143.08338799353288,121.90293690691402,0.5235885232996091,0.2691207075962539,0.2033038501560874
joy,1830.0,112.0813696393224,68.92136540490044,0.7885874815374462,0.2222944849115504,0.3136056191467222
bow,6461.0,166.0307110379313,124.68755075100808,0.6603125695136668,0.3999739854318418,0.2959157127991675
joy,6794.0,154.5347664662931,97.08501203117778,0.7780191307530899,0.3593912591050988,0.5524193548387096
gift,5264.0,150.13931289625867,109.45291931059306,0.6845040474330021,0.1558272632674297,0.1425598335067638
tyr,4457.0,144.36811024544167,95.6454470672532,0.7490522702399812,0.2085067637877211,0.1359261186264308
elk-sedge,4654.0,139.60797588795683,92.35438818367496,0.7499217099962673,0.339360041623309,0.3515868886576482
ash,6584.0,135.77442616491325,106.83515689577514,0.6171344352845083,0.3224505723204995,0.4600676378772112
serpent,4942.0,118.45391479445895,89.76858151318392,0.6524456742968775,0.3479448491155046,0.2212539021852237
spear,4069.0,147.6057178718237,102.52062695681208,0.7194374017369876,0.3336368366285119,0.2568938605619146
gift,7217.0,146.96266629696706,112.29158372318211,0.6451186850027752,0.2578043704474506,0.3811134235171696
serpent,6333.0,117.235198116941,99.5539233841874,0.5281016290796149,0.1315036420395421,0.2646982310093652
elk-sedge,4806.0,131.6596614453029,100.46129535994186,0.6463538900764393,0.2437565036420395,0.1615504682622268
spear,15376.0,143.17821063276352,143.17821063276352,0.0,0.0,0.0
sun,4931.0,180.70874982958856,80.83832732548522,0.8943637695052575,0.3544484911550468,0.3645941727367325
need,6568.0,127.9579353168203,89.74270030314135,0.7128216669195064,0.282258064516129,0.3943808532778355
need,5486.0,126.7068564856342,86.19662456736864,0.732948785328612,0.1943288241415192,0.3636836628511967
joy,5481.0,145.95596922439432,109.5491811590463,0.6607986560921804,0.3817637877211238,0.4267689906347555
sun,5815.0,178.56821876035818,87.18838619399656,0.8726961217878964,0.3329864724245577,0.3449531737773152
oak,7274.0,153.334652009896,99.11029322811716,0.7630275873334154,0.3571800208116545,0.5353798126951093
serpent,4746.0,118.9612338268469,95.26304871236051,0.5989442947488416,0.3420915712799167,0.3616024973985431
bow,6863.0,152.88497007136698,126.93485399573628,0.5573706545077936,0.389047866805411,0.393210197710718
tyr,5346.0,139.36007901768377,99.2978213255149,0.7016446755433534,0.3456035379812695,0.4101196670135276
joy,6863.0,147.63183476649755,101.24437006390733,0.727799895680319,0.3309053069719043,0.5796045785639958
need,4578.0,126.41131848749102,84.4338444069511,0.744224582329177,0.2147502601456815,0.2272372528616024
ash,4920.0,149.10093759615003,111.35309039457783,0.6650147206962475,0.2643080124869927,0.4284599375650364
spear,6730.0,135.89296123842186,109.0596119687682,0.596597573112044,0.3290842872008325,0.3069719042663891
elk-sedge,4294.0,128.3619947751097,106.99592719810693,0.5524465321933635,0.2631373569198751,0.0303069719042663
sun,4541.0,179.960346589349,73.73200957474126,0.9122146894740812,0.3619927159209157,0.3495057232049948
spear,6702.0,138.24027440470883,114.89092647057922,0.5561291132453956,0.1119927159209157,0.1231789802289282
wealth,5813.0,153.56827175501212,89.66164737288058,0.8118577485578168,0.3643340270551509,0.4605879292403746
need,4124.0,125.47126054279742,87.37066059038109,0.717712038936733,0.212669094693028,0.2170915712799167
bow,7296.0,163.58259749247614,121.63581209765572,0.6686533411323243,0.4549947970863683,0.3662851196670135
bow,7526.0,152.12113543191808,113.19871363329187,0.6680288825799502,0.3929500520291363,0.4691727367325702
spear,6069.0,134.3188051056809,118.57939375174848,0.4697105247049077,0.1698751300728408,0.3259625390218522
wealth,6372.0,155.29293868360818,86.58841390829014,0.8301224436383308,0.4400364203954214,0.5001300728407908
wealth,9089.0,143.71768139984084,106.53680350602828,0.6711823888451799,0.355098855359001,0.532258064516129
bow,7263.0,160.6484171410367,119.62493714445618,0.6674683912647453,0.3713579604578564,0.4845213319458897
wealth,6142.0,145.05738096627735,103.33786018436798,0.701780762937859,0.3761706555671176,0.5179500520291364
wealth,6441.0,140.44496992665725,105.31331581092876,0.6616025861988374,0.3134755463059313,0.5444849115504683
elk-sedge,4794.0,135.78193167286094,101.96631106351674,0.6603517851166115,0.3431321540062435,0.2247658688865765
spear,6585.0,140.29770359410423,113.544997011684,0.5873752466744208,0.2336108220603538,0.3467741935483871
oak,1469.0,144.11112606000657,14.198591269037315,0.9951345467631452,0.2245057232049948,0.2762747138397503
bow,6431.0,161.83372196585935,119.33734998398276,0.6754484715797212,0.3893080124869927,0.352627471383975
joy,5656.0,146.92632415176303,107.12016300218302,0.6844348771501625,0.3413111342351717,0.4966181061394381
tyr,4663.0,135.44316690581692,92.96210965460688,0.727266569865273,0.2966961498439125,0.3234911550468262
joy,7019.0,152.85130552858726,101.56348354982724,0.7473243831616572,0.4292403746097815,0.4895941727367325
ash,5887.0,159.34248658225772,88.12351268477855,0.8331516035753038,0.3411810613943808,0.4441987513007284
spear,6158.0,132.37848852487406,109.25629892215396,0.56464669470849,0.4510926118626431,0.3283038501560874
ash,4236.0,127.67087286543068,81.63883612035238,0.7688346623549815,0.2970863683662851,0.4804890738813736
ash,6715.0,150.29289300655427,106.23083246515375,0.7073880620904586,0.3446930280957336,0.5
spear,6959.0,129.34392156458603,119.37757923101118,0.3849271471591177,0.4236472424557752,0.3677159209157128
wealth,6381.0,150.4739886086339,96.9768340698066,0.7646247641058964,0.3128251821019771,0.511576482830385
serpent,5651.0,111.5949176134482,102.6920472941204,0.3913978941176489,0.2701612903225806,0.1286420395421436
sun,4736.0,190.7751796642653,75.93657587066454,0.9173670976119566,0.3298647242455775,0.3524973985431842
need,5412.0,140.3337088410855,76.04395668392057,0.8404562052445742,0.3691467221644121,0.409729448491155
tyr,5454.0,139.3842360130393,94.11520112755608,0.7376152343429325,0.2429760665972944,0.2489594172736732
spear,8312.0,141.59963363807182,103.56591571609871,0.6819491343829815,0.4803590010405827,0.3188085327783558
sun,15376.0,143.17821063276352,143.17821063276352,0.0,0.0,0.0
ash,7293.0,148.78656866117652,102.5128639850302,0.724768252162263,0.2528616024973985,0.5676378772112383
ash,3898.0,144.4472364134446,120.28519843352832,0.5536829129423361,0.3115244536940686,0.3292143600416233
sun,5250.0,186.8683520603332,82.39823286470359,0.8975352632108032,0.3303850156087409,0.3608220603537981
bow,7174.0,167.19808412533567,123.32793004687798,0.6752207750935452,0.3687565036420395,0.4322320499479709
elk-sedge,4794.0,135.0114661154715,100.00818554504282,0.6717935198427073,0.2976066597294485,0.2723725286160249
wealth,6942.0,146.2578114346834,97.2662240531225,0.7468142586092431,0.3798126951092612,0.5046826222684704
ash,7028.0,130.97851286642972,122.53903545013348,0.3531520533178793,0.270681581685744,0.589360041623309
need,4757.0,127.51000776260712,85.78191872643933,0.7398730092535982,0.1533558792924037,0.1973204994797086
ash,8421.0,140.66492884902658,110.45503367073606,0.6191977894732855,0.331945889698231,0.6017169614984391
oak,5784.0,150.6030549276276,96.91986443706004,0.7654081588452216,0.304630593132154,0.4068678459937565
bow,7303.0,161.55345725027053,131.1530065289592,0.5839019308771523,0.4124609781477627,0.347684703433923
bow,7538.0,161.21041867475387,124.83419344401877,0.6327506430385809,0.3936004162330905,0.4989594172736732
spear,6746.0,135.4934684104977,120.8664731344006,0.4519436433562659,0.2757544224765869,0.1875650364203954
elk-sedge,4957.0,139.3764452664711,97.7570058619948,0.7127794007943085,0.2502601456815816,0.1878251821019771
need,6750.0,127.70161807839388,94.58430441412746,0.6718729094468227,0.3431321540062435,0.3603017689906347
need,6403.0,125.63876964848404,99.78058400249596,0.6076744125801312,0.2624869927159209,0.4888137356919875
bow,6959.0,157.42415908621686,132.35586583402275,0.5414086920281884,0.3980228928199792,0.2510405827263267
tyr,5547.0,135.92285971058092,96.32640637204058,0.7055256635663446,0.2510405827263267,0.0442247658688865
tyr,4250.0,134.78813010752043,102.73325821071148,0.6473613039590221,0.2189125910509885,0.0303069719042663
elk-sedge,5686.0,132.79586857635368,100.83646649568226,0.6507006398009991,0.3521071800208116,0.1450312174817898
ash,6159.0,142.85931029017783,118.00492548200536,0.5636379554466697,0.2965660770031217,0.4929760665972945
oak,5596.0,155.0444041528139,97.27554456911729,0.7786935808746916,0.3181581685744016,0.4414672216441207
bow,7084.0,155.23335745035536,111.02576373684158,0.6989009560452785,0.379162330905307,0.4780176899063476
oak,5318.0,154.78551038679842,97.9618509756138,0.7742435764901591,0.3160770031217482,0.4253381893860561
tyr,5627.0,135.32369423444862,96.72328384521492,0.6993749524163102,0.2758844953173777,0.1231789802289282
serpent,6905.0,117.41318627680576,111.14406290383567,0.322391835394287,0.3034599375650364,0.3968522372528616
sun,6077.0,182.0427651368614,92.6101919169909,0.8609274980126274,0.3523673257023933,0.3588709677419355
ash,7109.0,148.9619890306811,102.64674288124657,0.724685180187193,0.3171175858480749,0.4810093652445369
sun,7177.0,168.89460528354704,100.1715247911522,0.8051282171701214,0.3595213319458897,0.3590010405827263
ash,5494.0,145.6213842676341,113.86562262528072,0.6233671610576863,0.2940946930280957,0.4332726326742976
tyr,3937.0,131.4561069585755,104.56866360552314,0.6060002169833515,0.2046045785639958,0.0805150884495317
gift,5811.0,140.20563829981393,126.23381897069513,0.4351713263939472,0.3129552549427679,0.2471383975026014
gift,3818.0,142.0755209402321,135.41177871707015,0.3026644356716955,0.1783298647242455,0.1944588969823101
joy,4332.0,150.74361941957127,103.33609370756596,0.7280642410754629,0.2555931321540062,0.379162330905307
bow,6497.0,162.32300462565254,124.5706858911572,0.6411390673654489,0.4676118626430801,0.4980489073881373
oak,4072.0,153.5148403820926,95.37253557824944,0.7836049862608121,0.2620967741935484,0.3682362122788761
ash,6651.0,143.5322608502607,113.52701616817768,0.6118792159096246,0.3595213319458897,0.4745057232049948
tyr,3768.0,135.1018313435185,100.49662777746488,0.6683372863691415,0.1901664932362123,0.2489594172736732
bow,5506.0,168.06754321452453,119.88555496538942,0.7008408131152164,0.3271331945889698,0.3489854318418314
oak,4911.0,161.78438205721932,91.74728467628115,0.8236516651157021,0.2757544224765869,0.3657648283038501
spear,6954.0,132.30905701081286,124.68049213840258,0.3346490365139444,0.2851196670135276,0.3462539021852237
wealth,15376.0,143.17821063276352,143.17821063276352,0.0,0.0,0.0
gift,4089.0,125.37658785402972,119.64446744277744,0.2989116962960592,0.3133454734651404,0.2998178980228928
spear,7462.0,136.46549921209495,121.17711683569632,0.4599035373910853,0.4326222684703434,0.2778355879292404
gift,8587.0,149.07972242886336,114.25388704000954,0.642370135598089,0.2600156087408949,0.2235952133194589
joy,6918.0,154.61768259872997,97.59202383979344,0.7756340996843271,0.348465140478668,0.5578824141519251
joy,6452.0,148.5795078950976,102.14647032869718,0.7261967472149966,0.2899323621227888,0.5323881373569199
joy,6853.0,152.11387935481716,92.10586971336828,0.7958407249176618,0.4281997918834547,0.4885535900104058
sun,5162.0,189.8646339659378,77.50419189545029,0.9128891128407488,0.3597814776274713,0.3485952133194589
serpent,5343.0,112.89136413685206,105.420264591964,0.3577420369044112,0.2761446409989594,0.2332206035379812
need,4474.0,119.03533669276614,92.43530589201492,0.6300720395628155,0.1693548387096774,0.3082726326742976
joy,3682.0,159.87704412833892,75.29998215402152,0.8821402418321592,0.3616024973985431,0.2965660770031217
bow,5516.0,168.25940994216091,127.38595296919188,0.6533213632748496,0.3221904266389178,0.3461238293444328
serpent,5886.0,114.77249827536446,104.84412998410107,0.4068494320995016,0.1962799167533818,0.2712018730489074
sun,4436.0,178.65104400233977,86.4076519892286,0.8752519809271219,0.3060613943808533,0.3346774193548387
need,7292.0,129.7007580126695,94.883354061388,0.6817814701505672,0.3185483870967742,0.344302809573361
elk-sedge,3278.0,140.06106102938105,100.61284223370106,0.6956820340266314,0.230098855359001,0.1192767950052029
tyr,5823.0,127.61924716148444,104.2634306648592,0.5766542569116709,0.3908688865764828,0.1559573361082206
gift,6030.0,141.9778496242973,126.35686894510708,0.4560075017855921,0.2783558792924037,0.3199791883454734
spear,8062.0,138.3634451174722,124.84971057602488,0.4310425276747053,0.1839229968782518,0.136576482830385
wealth,4316.0,137.83743816789055,104.5187932665437,0.6519339045234761,0.2630072840790843,0.3917793964620187
wealth,4126.0,142.96154752981874,104.40011827796742,0.683161713191594,0.2402445369406868,0.3700572320499479
ash,7114.0,145.90648065174432,110.12362950161584,0.6560069044136174,0.3160770031217482,0.5954734651404787
oak,4982.0,153.97450009694597,100.18998647281312,0.7593417068050217,0.2735431841831425,0.4262486992715921
ash,5097.0,140.8634484050912,118.50685467890754,0.5405857908310059,0.2388137356919875,0.4479708636836628
