label,area,area_filled,area_convex,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,extent,feret_diameter_max,perimeter,solidity,holes,h_sym_err_percent,v_sym_err_percent,pixelsum_tl,pixelsum_tm,pixelsum_tr,pixelsum_ml,pixelsum_mm,pixelsum_mr,pixelsum_bl,pixelsum_bm,pixelsum_br
bow,3896.0,7128.0,10668.0,169.68521879196788,109.63935021971434,0.7632241810847409,70.43111007422922,0.2533818938605619,173.25414857947845,857.8721497261419,0.36520434945631797,1,0.2578043704474506,0.26716961498439123,0,0,8,26,26,26,114,60,42
wealth,6454.0,6454.0,10668.0,137.22845887080672,105.95747374677708,0.6354711226276661,90.65036139873212,0.41974505723204997,146.60491124106312,670.1492782986674,0.60498687664042,0,0.39060874089490116,0.5089750260145681,0,0,21,88,89,91,31,31,31
need,5175.0,5175.0,9347.0,126.19151512443241,84.54671995986074,0.7423725066552225,81.17274569709015,0.33656347554630595,128.57682528356344,527.3380951166243,0.5536535786883492,0,0.19797086368366285,0.30749219562955254,0,0,18,56,56,60,33,33,33
wealth,6545.0,6545.0,10591.0,133.53674379272744,106.46407443280732,0.6036304210999365,91.2871996519317,0.4256633714880333,134.06341782902598,707.4041122946064,0.6179775280898876,0,0.4512226847034339,0.5217221644120708,0,0,21,94,89,85,28,28,28
serpent,8140.0,8140.0,11843.0,116.71576010044987,112.55082770903711,0.26475541961788085,101.80456715758986,0.5293964620187305,132.9661611087573,649.445742854949,0.6873258464915984,0,0.31204474505723206,0.3404006243496358,0,0,20,120,118,117,95,92,93
bow,6922.0,10361.0,13648.0,163.874244309197,133.40804567784946,0.5807416196869439,93.87951921828741,0.4501821019771072,169.11830178901394,889.9066376115479,0.5071805392731535,1,0.45031217481789804,0.31633714880332986,0,0,43,39,41,39,56,55,56
serpent,6443.0,6443.0,10924.0,115.98767543890035,100.93128332062082,0.49271679857597345,90.57307760437786,0.4190296566077003,134.46189051177288,640.5756851698602,0.5898022702306848,0,0.1601196670135276,0.3195889698231009,0,0,16,116,119,120,84,80,78
oak,5125.0,5125.0,10572.0,149.47741731847412,104.74121784674836,0.7134403187001902,80.77965503001178,0.3333116545265349,164.83021567661677,646.6345596729059,0.4847710934544079,0,0.26560874089490116,0.40400624349635794,0,0,20,20,20,20,36,36,28
sun,5291.0,5291.0,9720.0,194.160521255017,71.17829595119181,0.9303805843461801,82.0774660378459,0.3441077003121748,172.53985046939155,523.1959594928933,0.5443415637860082,0,0.4374349635796046,0.41766389177939645,0,0,24,70,77,81,29,29,29
oak,5851.0,5851.0,10007.0,154.05232560121428,92.93297675746122,0.7975476788790413,86.31178700644216,0.38052809573361085,170.4494059831245,686.3330444827409,0.5846907164984511,0,0.3428720083246618,0.42039542143600417,0,0,18,62,60,60,21,21,21
sun,5377.0,5377.0,11057.0,171.5961133954068,92.43500263178292,0.8425119091563903,82.74182154171474,0.34970083246618106,157.1146078504478,596.8944443027283,0.48629827258750113,0,0.34300208116545267,0.3586108220603538,0,0,13,66,66,66,25,25,25
gift,5570.0,5570.0,12284.0,152.0911860297966,98.61211565062189,0.7613211673384874,84.21368216729901,0.3622528616024974,170.48460341039598,677.6467529817257,0.4534353630739173,0,0.44732049947970864,0.42937044745057235,0,0,18,52,50,50,49,47,49
wealth,5919.0,5919.0,9975.0,156.65512578303074,88.40540272003753,0.8255483619084893,86.81189357045167,0.3849505723204995,159.66527487215245,710.4751801064718,0.5933834586466166,0,0.3899583766909469,0.48074921956295524,0,0,36,67,64,65,22,22,22
ash,5976.0,5976.0,10280.0,153.67893763966399,103.4725669229213,0.7393662109958544,87.2288915402307,0.3886576482830385,149.80654191322887,657.5218613006979,0.5813229571984436,0,0.28485952133194586,0.49505723204994795,0,0,36,79,70,72,27,27,27
sun,2862.0,2862.0,9090.0,187.36807460123964,74.10555765377843,0.9184625655947805,60.36564898211594,0.18613423517169614,173.25414857947845,548.0660171779822,0.31485148514851485,0,0.23803329864724246,0.23257023933402707,0,0,5,43,47,52,12,12,12
need,4749.0,4749.0,9404.0,127.29203888082299,87.7854899119522,0.7241538154704023,77.75998069667513,0.3088579604578564,129.40247292845683,513.095454429505,0.5049978732454274,0,0.17845993756503642,0.42819979188345475,0,0,20,74,68,63,25,25,25
ash,5043.0,5043.0,10168.0,147.11242598163682,111.03744878799476,0.655978544111709,80.13081195207887,0.3279786680541103,153.21879780235844,685.9066376115481,0.4959677419354839,0,0.29630593132154004,0.4492715920915713,0,0,30,37,31,20,18,18,18
tyr,6817.0,6817.0,10000.0,118.09474676578166,107.00021342778487,0.42316216091020026,93.16476789247963,0.4433532778355879,128.06248474865697,527.747258045114,0.6817,0,0.35080645161290325,0.18925598335067637,0,0,15,106,106,108,31,31,32
serpent,5775.0,5775.0,9650.0,129.25659089579733,86.66073139260615,0.7419501695796025,85.74939283076915,0.3755853277835588,133.5440002396214,606.5512985522207,0.5984455958549223,0,0.38488553590010405,0.32817377731529657,0,0,25,54,57,57,31,31,28
gift,4443.0,4443.0,13598.0,139.48363110170297,124.61509682241936,0.44925610685644757,75.21305270535379,0.28895681581685745,166.42415690037308,661.9209229614208,0.3267392263568172,0,0.2851196670135276,0.2546826222684703,0,0,10,41,41,41,42,44,43
sun,6978.0,6978.0,11525.0,166.70070118021007,93.11161986975726,0.8294670437667513,94.2585038241217,0.45382414151925077,156.81836627130127,581.5868324581534,0.605466377440347,0,0.4028355879292404,0.3971123829344433,0,0,23,67,69,71,59,59,55
bow,7581.0,10286.0,12907.0,156.87596613204772,127.02308559402935,0.5868386090116594,98.24677597070179,0.4930411030176899,161.5239920259526,842.5756851698603,0.587355698458201,1,0.44888137356919877,0.42520811654526536,0,0,40,46,46,45,90,85,79
need,2984.0,2984.0,8742.0,131.34837556103233,88.66691586417102,0.7377706240672345,61.63884166245928,0.19406867845993755,134.41726079637243,551.1370849898476,0.3413406543125143,0,0.16272112382934442,0.2751040582726327,0,0,17,74,68,62,19,19,17
ash,4669.0,4669.0,9537.0,139.7814387990589,108.60698719655589,0.6295287699427893,77.1022401384582,0.3036550468262227,147.27525250360293,701.2792206135784,0.4895669497745622,0,0.37148803329864727,0.39151925078043703,0,0,11,63,59,54,18,18,16
joy,6496.0,7271.0,9877.0,136.33036676398075,110.26047821954784,0.5881193364227881,90.94484087951123,0.42247658688865763,138.69751259485514,624.5929291125633,0.6576895818568391,1,0.3292143600416233,0.534729448491155,0,0,22,73,70,78,32,32,32
elk-sedge,4869.0,4869.0,9111.0,142.07962315349857,94.04107775707887,0.7496010040550871,78.73628987522531,0.316662330905307,154.20116731075677,569.0782104868019,0.534408956206783,0,0.4292403746097815,0.3337669094693028,0,0,17,72,76,71,24,24,24
sun,7956.0,7956.0,11485.0,150.67473147602334,98.70529601037263,0.7555520837501228,100.64737362650331,0.5174297606659729,149.84325143295575,583.3797256769669,0.6927296473661297,0,0.41974505723204997,0.44680020811654525,0,0,21,73,77,82,77,79,75
spear,6108.0,6290.0,13401.0,135.7935687638244,114.71785698204282,0.5350885928402516,88.18700096523509,0.39724245577523415,167.09278859364338,785.636651713959,0.4557868815760018,2,0.3355879292403746,0.45135275754422477,0,0,13,66,70,75,47,46,43
serpent,5320.0,5320.0,10900.0,112.32897520444767,105.20307540607861,0.35050134249181625,82.30209218477417,0.34599375650364206,136.0588108135596,678.7178207935912,0.48807339449541287,0,0.26404786680541104,0.35665972944849117,0,0,15,80,79,75,42,40,39
joy,6276.0,7141.0,10012.0,157.83326028430244,95.2489051077158,0.7973796250016335,89.39156214519289,0.40816857440166493,154.62535367784935,618.4924240491749,0.626847782660807,1,0.3720083246618106,0.4981789802289282,0,0,30,85,82,84,29,29,29
bow,7898.0,10802.0,12778.0,159.54686259742593,125.79031678327887,0.6151342570104188,100.2798380748509,0.5136576482830385,166.42415690037308,827.1198410471445,0.6180935983722022,1,0.3792924037460978,0.3988033298647242,0,0,14,50,48,47,117,117,118
wealth,5877.0,5877.0,10004.0,156.86743035679046,89.4256716421765,0.8215949958561902,86.5033456255222,0.3822190426638918,156.46405337968207,692.6345596729059,0.5874650139944022,0,0.38878772112382937,0.45850676378772115,0,0,21,76,73,74,29,29,26
need,5293.0,5293.0,9736.0,133.24808831852687,86.23101560847556,0.7623657823224224,82.09297722876919,0.34423777315296566,136.0588108135596,519.095454429505,0.5436524239934265,0,0.18106139438085328,0.3428720083246618,0,0,22,45,42,45,28,28,28
ash,5535.0,5535.0,9753.0,140.39370833247506,112.55528361311376,0.5977108770641443,83.94868003792034,0.35997658688865763,145.08618128546908,676.8772003600252,0.5675176868655798,0,0.2749739854318418,0.48959417273673256,0,0,25,59,55,55,23,23,23
oak,15376.0,15376.0,15376.0,143.17821063276352,143.17821063276352,0.0,139.91901671984357,1.0,174.6568063374571,492.0,1.0,0,0.0,0.0,0,0,124,124,124,124,124,124,124
need,5489.0,5489.0,10033.0,128.67911639133533,84.89368889790134,0.7515012428405773,83.59911399680806,0.35698491155046824,128.06248474865697,491.9827560572969,0.5470945878600618,0,0.09040062434963579,0.40153485952133194,0,0,34,66,59,53,34,34,34
joy,5846.0,6695.0,9705.0,140.0449761673345,105.21005204831295,0.6600074844555134,86.2749000493293,0.3802029136316337,139.38794782907166,613.9655121145937,0.6023699124162802,1,0.356789802289282,0.4166233090530697,0,0,22,76,76,86,28,28,28
elk-sedge,5926.0,5926.0,9734.0,134.05505569642713,99.30987968477055,0.671710073085354,86.86321167272469,0.38540582726326744,137.7679207943562,519.1787155501902,0.6087939182247791,0,0.31451612903225806,0.12669094693028096,0,0,26,63,59,57,28,28,28
tyr,5182.0,5182.0,9560.0,138.1818001678766,93.01085513166477,0.7395469642076079,81.22762658614133,0.3370187304890739,127.13772060250254,524.9949493661167,0.5420502092050209,0,0.25039021852237253,0.10080645161290322,0,0,18,26,26,26,26,26,26
bow,6554.0,9580.0,11727.0,162.95227416754778,116.8767645146108,0.6968206916038023,91.34994239841784,0.4262486992715921,163.68567438844488,838.6761902332486,0.5588812142918053,1,0.402315296566077,0.39086888657648283,0,0,15,46,46,44,119,119,119
wealth,6848.0,6848.0,10149.0,140.0701462783487,101.29588431045582,0.6906599327586851,93.37635890495191,0.445369406867846,148.52945835759317,679.605122421383,0.6747462804217165,0,0.3665452653485952,0.5260145681581686,0,0,21,91,88,87,38,36,36
need,5072.0,5072.0,9523.0,131.39737704577024,81.55259242309408,0.7840828540801319,80.36087960504629,0.3298647242455775,130.29197979921864,528.4091629284898,0.5326052714480731,0,0.29500520291363164,0.3709677419354839,0,0,21,28,28,28,60,58,54
ash,8547.0,8547.0,12084.0,138.71773826975434,118.13960370172998,0.5241034207154887,104.31863874136508,0.555866285119667,152.6106156202772,667.237590053236,0.7072989076464746,0,0.2948751300728408,0.5558012486992716,0,0,29,44,44,44,44,44,44
ash,4657.0,4657.0,8576.0,147.9776351278315,88.6621104954313,0.8006301680148615,77.00309448218073,0.3028746097814776,148.66068747318505,657.3208511739213,0.543027052238806,0,0.3583506763787721,0.3674557752341311,0,0,19,58,58,58,20,20,20
need,4591.0,4591.0,9238.0,130.33502627449533,81.52331353406804,0.7802318268875982,76.45549522355559,0.2985822060353798,130.60245020672468,518.79393923934,0.49696904091794764,0,0.2639177939646202,0.28603017689906346,0,0,16,24,26,34,55,51,49
bow,6657.0,10978.0,13198.0,150.73735825943925,146.32037616522234,0.24030474800657659,92.0649534258394,0.4329474505723205,152.0526224699857,889.8061325481598,0.5043946052432187,1,0.4019250780437045,0.3636836628511967,0,0,38,38,38,38,112,112,112
gift,6809.0,6809.0,13873.0,146.69892630568776,116.34210721711595,0.6091341486064822,93.11008570558683,0.4428329864724246,168.3864602632884,694.3158005400378,0.49080948605204355,0,0.2163111342351717,0.18977627471383976,0,0,33,58,58,54,58,60,61
elk-sedge,6188.0,6188.0,9822.0,132.97324340030383,103.9698677163638,0.6234219014118443,88.76264024250962,0.40244536940686787,138.06158046321215,516.7350647362942,0.6300142537161474,0,0.3346774193548387,0.1687044745057232,0,0,16,63,61,61,29,29,29
joy,5713.0,6020.0,9724.0,148.48684100946107,97.77029154116971,0.7526295926657973,85.28785094649756,0.3715530697190427,150.65523555456014,558.8944443027283,0.5875154257507199,1,0.31113423517169614,0.48074921956295524,0,0,19,53,50,48,28,28,28
spear,7510.0,8068.0,15026.0,140.1271124662904,123.98303088312814,0.4659904747886581,97.7856276809689,0.48842351716961496,173.95401691251627,906.2051942088827,0.4998003460668175,2,0.13397502601456815,0.17299687825182103,0,0,25,55,58,66,58,58,53
wealth,5773.0,5773.0,10284.0,159.36061688422438,88.23961326145944,0.8327093824607634,85.73454316526154,0.37545525494276794,158.79546593023366,748.4163056034262,0.5613574484636328,0,0.3392299687825182,0.4482310093652445,0,0,17,89,89,85,22,22,22
ash,8405.0,8405.0,12353.0,141.16437783746576,118.82804493430176,0.5398351560921083,103.44843340282657,0.5466311134235172,151.6443206981389,709.9655121145938,0.6804015218975148,0,0.30931321540062434,0.5348595213319459,0,0,29,55,63,67,44,44,44
need,4802.0,4802.0,9405.0,127.61250263125974,84.23771357351205,0.7511729109427201,78.19268695868081,0.31230489073881373,129.98846102635417,504.5096679918781,0.5105794790005316,0,0.17117585848074923,0.21644120707596254,0,0,20,63,58,55,27,27,27
need,4734.0,4735.0,9170.0,132.2883149359446,78.77746515975029,0.803356575968525,77.63707880115184,0.3078824141519251,130.91982279242512,520.5512985522207,0.5162486368593239,1,0.32180020811654525,0.36524453694068676,0,0,19,48,50,55,55,52,52
oak,6706.0,6706.0,10459.0,150.11805013782524,98.09536076220726,0.7569655351849656,92.40316221317322,0.43613423517169614,166.24379687675568,651.5634918610405,0.6411702839659623,0,0.30202913631633715,0.4196149843912591,0,0,29,87,87,82,64,64,59
ash,6190.0,6190.0,11211.0,147.18072543599754,112.31797089021265,0.6462454525776067,88.77698340172782,0.4025754422476587,151.02979838429235,695.7645019878171,0.5521362947105521,0,0.26768990634755463,0.4916753381893861,0,0,23,29,29,29,28,28,28
spear,7653.0,7903.0,14576.0,136.33741280513223,123.8702470382583,0.41776192636262655,98.71221928342105,0.49772372528616027,166.97305171793442,859.4528855298854,0.5250411635565313,2,0.2663891779396462,0.22684703433922998,0,0,26,82,82,91,52,55,54
gift,6247.0,6247.0,13632.0,145.26290550112142,114.0998378347847,0.6188981298862621,89.18479374848921,0.40628251821019773,168.43990026119107,713.1614716074871,0.4582599765258216,0,0.19510926118626432,0.26404786680541104,0,0,19,56,55,52,56,58,56
gift,4285.0,4285.0,13777.0,136.66392625118098,131.33690267827072,0.27647539323776804,73.86360029940438,0.27868106139438087,165.75886099994776,681.6366517139589,0.31102562241416853,0,0.256633714880333,0.2509105098855359,0,0,10,42,38,37,40,37,39
spear,5506.0,5963.0,12839.0,137.80023416902938,107.45786107940037,0.6260175261709764,83.7284714616946,0.35809053069719043,172.55723688098394,803.77878733769,0.42884959887841734,2,0.32635275754422477,0.39060874089490116,0,0,11,57,61,66,40,37,36
serpent,7613.0,7613.0,11918.0,115.62257777687687,111.54595081086306,0.2631975979078359,98.45391131930104,0.4951222684703434,136.8941196691808,684.3919189857867,0.6387816747776472,0,0.14906347554630592,0.21227887617065558,0,0,23,115,111,111,107,101,91
elk-sedge,3557.0,3557.0,9021.0,125.96666836168072,109.79353973348796,0.49020375125727783,67.29719950059567,0.23133454734651404,140.470637501223,553.6051224213832,0.394302183793371,0,0.21735171696149844,0.1601196670135276,0,0,22,47,43,43,13,13,13
ash,6311.0,6311.0,10964.0,147.74285192167343,108.32719261629356,0.6799974876302995,89.64047504795818,0.41044484911550466,155.4155719353759,706.2497833620557,0.5756110908427581,0,0.24531737773152965,0.46748178980228927,0,0,24,48,52,55,33,33,36
oak,5320.0,5320.0,9506.0,158.6654754092442,96.52742982092272,0.7936529875783079,82.30209218477417,0.34599375650364206,167.0269439342048,627.9898987322333,0.5596465390279823,0,0.2708116545265349,0.4458896982310094,0,0,23,27,29,31,22,22,23
sun,6658.0,6658.0,10643.0,179.7598021113478,77.42113363225083,0.9024989094844862,92.07186806428288,0.43301248699271594,163.41664541900252,539.2964645562816,0.6255754956309312,0,0.4595473465140479,0.4291103017689906,0,0,15,69,66,76,35,35,35
oak,3349.0,3349.0,9184.0,158.77985537074431,96.20846193835025,0.7955228395087706,65.29991757512455,0.2178069719042664,162.85576440519384,656.2914139223983,0.36465592334494773,0,0.20577523413111343,0.2700312174817898,0,0,11,44,44,42,17,17,15
bow,4945.0,7980.0,11819.0,164.97639082687445,118.13851937575865,0.6980043799573123,79.34840608805813,0.321605098855359,171.14321488157222,902.3330444827409,0.41839411117691855,1,0.3055411030176899,0.33025494276795003,0,0,14,30,28,29,39,39,40
elk-sedge,5228.0,5228.0,9659.0,125.4297076813224,104.19816703950957,0.5566761919562442,81.58735404384328,0.3400104058272633,137.3062270984095,517.5046173579947,0.5412568588880836,0,0.3017689906347555,0.20005202913631634,0,0,13,75,72,68,22,22,22
serpent,4745.0,4746.0,10471.0,121.64177508603646,91.69533274439574,0.6570872951791693,77.72722585920809,0.30859781477627474,131.91285001848757,720.3919189857866,0.4531563365485627,1,0.3636836628511967,0.38787721123829344,0,0,20,93,99,97,23,20,20
spear,6933.0,7448.0,14109.0,131.31034590175528,119.72021103363541,0.4107793413922144,93.95408327288858,0.45089750260145683,159.928108848945,930.8082245892128,0.49138847544120773,2,0.22957856399583768,0.21292924037460978,0,0,13,65,71,80,55,53,53
wealth,6494.0,6494.0,9866.0,160.85090184945614,85.42892499428811,0.8473052068434411,90.9308396723034,0.42234651404786683,164.20109622045769,729.7888886054566,0.6582201500101358,0,0.4136316337148803,0.47528616024973985,0,0,18,85,82,80,37,34,30
sun,8346.0,8346.0,11389.0,157.63336780880044,92.26672644411777,0.8107988818635817,103.08470905211728,0.5427939646201873,152.8953890737062,540.5512985522207,0.7328123628062165,0,0.4445889698231009,0.44849115504682624,0,0,23,66,72,78,93,91,88
ash,6160.0,6160.0,10034.0,140.2900033074263,106.37099718357722,0.6519962202634639,88.5615921015911,0.4006243496357961,141.40014144264495,628.6934341759517,0.6139126968307753,0,0.29812695109261184,0.5319979188345474,0,0,19,69,69,72,27,27,27
joy,6068.0,7219.0,10038.0,138.9274206956988,109.36484584172227,0.6166869420336037,87.89776764772225,0.3946409989594173,140.03570973148243,642.048773235279,0.6045028890217174,1,0.461888657648283,0.5183402705515089,0,0,21,67,68,65,30,28,28
tyr,6010.0,6010.0,9963.0,130.94017801506243,101.63480380017542,0.6304958125703515,87.47668068610244,0.39086888657648283,128.06248474865697,545.4802307403552,0.6032319582455083,0,0.309573361082206,0.14177939646201873,0,0,31,85,82,82,29,29,29
need,4705.0,4705.0,9760.0,121.62487997476534,94.85748956279289,0.6258811306126244,77.39891509561966,0.3059963579604579,131.24404748406687,534.350288425444,0.48206967213114754,0,0.30502081165452655,0.3604318418314256,0,0,24,25,27,38,67,63,63
sun,6760.0,6760.0,9962.0,182.87878747069976,68.74514208903994,0.9266580031936336,92.7744540399441,0.4396462018730489,171.1724276862369,518.4680374315354,0.6785785986749648,0,0.5422736732570239,0.538111342351717,0,0,25,83,83,87,39,39,43
need,4991.0,4991.0,9555.0,133.98528118761956,84.5996647543307,0.7754490562629046,79.71661412637391,0.3245967741935484,129.0348790056394,495.8822509939086,0.5223443223443224,0,0.17091571279916754,0.2229448491155047,0,0,21,81,81,78,30,30,30
tyr,4519.0,4519.0,9630.0,142.21414090172925,96.47015495872375,0.7347441603015586,75.85360573274154,0.29389958376690944,136.0588108135596,565.1787155501902,0.46926272066458985,0,0.31789802289282,0.32830385015608743,0,0,20,45,43,43,20,20,20
oak,4338.0,4338.0,10785.0,161.10916963327222,103.43714232618385,0.766678360567688,74.31899585611431,0.2821279916753382,172.55723688098394,723.3624817342637,0.40222531293463143,0,0.25286160249739853,0.3831945889698231,0,0,15,56,58,58,18,18,18
elk-sedge,5344.0,5344.0,9507.0,130.04614870071882,94.90566798056489,0.6836772151149524,82.48752709994832,0.34755463059313213,138.68309197591464,511.3624817342638,0.5621121279057536,0,0.3030697190426639,0.37825182101977106,0,0,14,87,84,80,25,25,25
bow,7379.0,10480.0,12053.0,162.08191120824753,118.9897686002833,0.6790051054096254,96.92901836189597,0.4799037460978148,168.3864602632884,818.776695296637,0.6122127271218784,1,0.4032258064516129,0.42065556711758584,0,0,24,50,49,49,76,83,89
bow,8070.0,10737.0,13463.0,157.55754222229447,130.88948365224965,0.5566593848083005,101.36588738827655,0.524843912591051,166.93112352104984,875.4213562373095,0.5994206343311298,1,0.4363943808532778,0.2912330905306972,0,0,33,48,48,48,69,69,69
spear,5808.0,6282.0,13555.0,130.57200491764738,119.38963179049567,0.4049054262165161,85.99404209491391,0.3777315296566077,161.19863522995473,837.033621333629,0.4284765769088897,2,0.37877211238293446,0.4289802289281998,0,0,11,82,80,81,39,40,42
wealth,7225.0,7225.0,11248.0,148.7053943869354,100.51297864653795,0.7369748264113771,95.91222920311857,0.46988813735691987,160.63934760823702,692.5340546095175,0.6423364153627311,0,0.3707075962539022,0.4791883454734651,0,0,17,63,60,58,45,31,29
elk-sedge,5132.0,5132.0,9513.0,132.11300291632256,103.30377242850054,0.6233600536399333,80.83480279917094,0.3337669094693028,138.6542462386205,528.6345596729059,0.5394723010617051,0,0.2782258064516129,0.12369927159209157,0,0,16,58,55,53,23,23,23
joy,6061.0,6475.0,9912.0,151.36985327325974,98.96427786197071,0.756675008261464,87.84705390984846,0.3941857440166493,154.62535367784935,576.9949493661168,0.6114810330912026,1,0.23686264308012486,0.524063475546306,0,0,26,81,78,75,32,32,32
serpent,6174.0,6174.0,11603.0,113.56977971569884,108.2072976475375,0.3036536256644813,88.6621731585398,0.40153485952133194,135.14806694880988,726.475180106472,0.5321037662673447,0,0.20733610822060353,0.23673257023933403,0,0,17,82,86,90,94,94,92
need,5289.0,5289.0,9820.0,131.6420961666241,87.35639991538505,0.7480963152935173,82.06195191502744,0.343977627471384,128.3160161476345,527.2964645562818,0.5385947046843177,0,0.2172216441207076,0.4578563995837669,0,0,25,106,103,99,31,31,34
wealth,5085.0,5085.0,10147.0,161.40312265319903,92.47958703184193,0.8195744360653271,80.46379984178166,0.330710197710718,160.4306703844374,700.0904037956216,0.5011333399034197,0,0.2999479708636837,0.43340270551508847,0,0,25,62,63,60,20,20,20
bow,6560.0,9103.0,12629.0,161.63577235091515,123.03411087259352,0.6485392690368682,91.39174696581014,0.4266389177939646,171.86331778480246,898.0904037956217,0.5194393855412147,1,0.42156607700312176,0.33727887617065555,0,0,11,35,35,35,52,52,52
wealth,5580.0,5580.0,10974.0,161.10524236088196,98.36958406132041,0.7919452753816574,84.2892440328077,0.3629032258064516,166.29191201017565,730.8772003600252,0.5084745762711864,0,0.2885015608740895,0.44667013527575444,0,0,16,80,76,74,21,21,21
bow,7162.0,8846.0,11770.0,165.0050446620176,105.08196266427835,0.7709952375832253,95.49314959405851,0.46579084287200834,172.55723688098394,877.303607231218,0.6084961767204757,1,0.5167793964620188,0.5495577523413111,0,0,16,50,49,48,57,57,57
need,5752.0,5752.0,9884.0,125.60966025745168,87.1037138860615,0.7205070890145845,85.57846610752414,0.3740894901144641,129.6919426949878,500.75230867899734,0.5819506272764063,0,0.1910770031217482,0.31022372528616027,0,0,24,60,68,70,60,48,34
serpent,5896.0,5896.0,10400.0,118.37819558154374,95.6835209558867,0.5887891065612754,86.64306294077166,0.3834547346514048,132.9661611087573,655.1198410471445,0.566923076923077,0,0.29617585848074923,0.2470083246618106,0,0,19,107,100,96,34,25,25
gift,4110.0,4110.0,12525.0,151.95257420808784,109.47831170713613,0.69347899141355,72.33957788694595,0.2672996878251821,174.6568063374571,672.0975464705581,0.3281437125748503,0,0.32479188345473464,0.21370967741935484,0,0,11,34,37,39,37,36,37
ash,7121.0,7121.0,10493.0,139.1893226916216,110.61718434164506,0.6069701367259953,95.21942447872227,0.4631243496357961,147.27525250360293,699.7645019878171,0.678642904793672,0,0.32687304890738816,0.5503381893860562,0,0,36,82,87,87,33,33,33
serpent,7060.0,7060.0,11485.0,119.02811521802512,106.8888307101789,0.4399683061892343,94.81071240018318,0.45915712799167535,139.08630414242805,657.9898987322333,0.6147148454505877,0,0.3655046826222685,0.3358480749219563,0,0,17,57,59,59,79,79,82
serpent,8470.0,8470.0,11877.0,119.83587600951444,108.82760282005015,0.4186693302437555,103.84767182708926,0.5508584807492196,138.19189556555045,616.0315292925759,0.7131430495916478,0,0.16220083246618106,0.1814516129032258,0,0,24,115,111,110,111,111,109
tyr,4641.0,4641.0,9610.0,138.05821211246547,99.9579939617401,0.6897707126406969,76.87070135699226,0.3018340270551509,129.1200991325518,553.6223663640862,0.4829344432882414,0,0.2581945889698231,0.39190946930280957,0,0,13,45,45,45,24,24,24
serpent,5474.0,5474.0,10753.0,118.92658736785772,103.68166244457085,0.4898400781165432,83.48480860540006,0.35600936524453697,130.0,678.1492782986674,0.5090672370501256,0,0.3052809573361082,0.3534079084287201,0,0,24,59,51,54,22,22,22
elk-sedge,3994.0,3994.0,9018.0,127.87418091448711,103.16288953806672,0.5908887077722172,71.31142083616228,0.25975546305931324,136.34148304899725,553.8893936688451,0.4428919937901974,0,0.22047346514047866,0.08831945889698231,0,0,12,54,53,50,17,17,16
ash,6306.0,6306.0,10600.0,152.42091252852043,100.06337697483568,0.7543314600628362,89.60495839572683,0.4101196670135276,154.7966407904254,665.0365799264592,0.5949056603773585,0,0.27237252861602496,0.532258064516129,0,0,36,60,63,66,32,32,32
joy,7409.0,7850.0,10683.0,152.75472531932965,98.25356596529028,0.7656887221611051,97.12585539877021,0.48185483870967744,156.33937443907084,585.3380951166242,0.6935317794626977,1,0.2952653485952133,0.6129032258064516,0,0,40,86,86,82,40,40,40
bow,6267.0,7951.0,11322.0,160.97911025743986,109.26432101430163,0.7343708506643147,89.32744386164458,0.40758324661810613,171.86331778480246,870.8599564173221,0.5535241123476418,1,0.40452653485952134,0.41857440166493237,0,0,14,40,41,42,52,52,51
gift,5684.0,5684.0,13506.0,145.1468119756276,111.85186415993417,0.637304684828962,85.07110891645098,0.3696670135275754,167.09278859364338,704.3391411371508,0.4208499925958833,0,0.34105098855359,0.30567117585848075,0,0,19,52,53,51,54,54,50
joy,5733.0,6303.0,8413.0,162.05911134018706,73.30878060764374,0.8918363010931795,85.43700784769261,0.3728537981269511,157.74663229368798,565.7056274847714,0.6814453821466777,1,0.4954474505723205,0.3674557752341311,0,0,23,75,75,75,29,29,29
wealth,7135.0,7135.0,11577.0,148.95816391475503,103.24430887927751,0.720832373476396,95.31297997484596,0.46403485952133194,155.7080601638849,710.492424049175,0.6163081972877257,0,0.3505463059313215,0.5888397502601457,0,0,40,90,92,88,35,35,35
gift,5772.0,5772.0,14417.0,137.1327204636092,134.00046579925984,0.21250971042143993,85.72711736790967,0.37539021852237253,167.0269439342048,717.4701294725886,0.4003606853020739,0,0.1830124869927159,0.14919354838709678,0,0,14,54,56,58,54,52,52
ash,7717.0,7717.0,12049.0,137.1445441660017,126.38832466669494,0.38821176037986393,99.1241119340862,0.5018860561914672,148.22280526288793,727.3208511739211,0.6404680886380613,0,0.2964360041623309,0.5227627471383975,0,0,19,76,76,79,106,103,100
elk-sedge,5143.0,5143.0,9471.0,131.31112434620766,102.23486824170674,0.6275580900557333,80.92138764611579,0.3344823100936524,135.4843164355196,512.3330444827409,0.5430260796114454,0,0.28290842872008326,0.1871748178980229,0,0,20,58,56,54,23,23,23
ash,7085.0,7085.0,11571.0,142.593173860621,116.13659475559972,0.5802181479549449,94.97843004834638,0.4607830385015609,140.71957930579526,700.8355697996826,0.612306628640567,0,0.3315556711758585,0.5537200832466181,0,0,21,31,31,45,32,32,32
