area,area_filled,area_convex,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,extent,feret_diameter_max,perimeter,holes,h_sym_err_percent,v_sym_err_percent,pixelsum_tr,pixelsum_ml,pixelsum_mm,pixelsum_mr,pixelsum_bl,pixelsum_bm,pixelsum_br,label
5241.0,5241.0,10145.0,182.15531166720965,78.82706743171488,0.9015156659496228,81.68872905093448,0.3408558792924037,171.86331778480246,541.6812408671319,0.0,0.3887877211238293,0.4252081165452653,20.0,77.0,82.0,86.0,26.0,26.0,26.0,sun
6803.0,9490.0,11815.0,159.66834455980225,115.1467016343844,0.6927667289259735,93.0690529812854,0.442442767950052,165.0969412193939,809.9482681718907,1.0,0.3634235171696149,0.3480749219562955,16.0,45.0,45.0,45.0,120.0,120.0,118.0,bow
7265.0,7901.0,14589.0,136.97100846644048,124.2418356832228,0.4209870158003024,96.1773637219328,0.4724895941727367,163.783393541592,929.1097397793778,2.0,0.1768990634755463,0.2484391259105098,27.0,78.0,82.0,86.0,48.0,45.0,45.0,spear
5874.0,5874.0,10310.0,140.87260337830853,111.11042673782306,0.6147399697179978,86.48126436271816,0.3820239334027055,145.4269576110289,694.2914139223983,0.0,0.2519510926118626,0.4730749219562955,23.0,70.0,69.0,64.0,26.0,26.0,26.0,ash
5825.0,5825.0,9787.0,161.84315001766393,96.26900157625369,0.8038522516131158,86.11980229936854,0.3788371488033298,170.4494059831245,653.7056274847714,0.0,0.3082726326742976,0.4924557752341311,18.0,52.0,50.0,48.0,24.0,24.0,24.0,oak
6781.0,6781.0,11268.0,147.22664859526407,116.01052974687968,0.6157106137572946,92.91844463210272,0.4410119667013527,146.99659860010368,697.906637611548,0.0,0.3221904266389178,0.5440946930280958,29.0,63.0,62.0,62.0,32.0,32.0,32.0,ash
7492.0,9417.0,12850.0,159.84611244181707,119.3400050351845,0.6652809474716957,97.66837087387012,0.4872528616024974,168.43990026119107,876.4335495461293,1.0,0.4209157127991675,0.3389698231009365,37.0,43.0,45.0,45.0,60.0,60.0,60.0,bow
5461.0,5461.0,9657.0,128.60014318927702,85.68198468136343,0.7457135984397506,83.38561718785034,0.3551638917793964,128.84486796143648,507.9238815542512,0.0,0.1818418314255983,0.4846514047866805,27.0,32.0,32.0,32.0,73.0,71.0,68.0,need
3553.0,3553.0,8857.0,125.7319315448002,87.86580679672251,0.715283436171258,67.25934955412544,0.2310744016649323,128.57682528356344,527.2964645562816,0.0,0.26079604578564,0.3406607700312175,15.0,38.0,43.0,40.0,20.0,20.0,20.0,need
5566.0,5566.0,10489.0,120.69198505954726,93.93200248439037,0.6279189828167145,84.18343843058393,0.3619927159209157,132.9661611087573,655.747258045114,0.0,0.345993756503642,0.2739334027055151,19.0,65.0,61.0,57.0,23.0,23.0,23.0,serpent
6204.0,6204.0,10564.0,159.99984531686633,93.97816303805806,0.8093228215601819,88.87732070408597,0.4034859521331946,158.25612152457168,703.0782104868018,0.0,0.3358480749219563,0.5020811654526535,33.0,73.0,73.0,78.0,28.0,28.0,28.0,wealth
7575.0,10663.0,13231.0,157.46686031295675,130.9534781118222,0.5553366536189606,98.20788945583168,0.4926508844953173,162.0524606416083,847.0193359837563,1.0,0.4094693028095734,0.3649843912591051,30.0,48.0,46.0,48.0,110.0,108.0,104.0,bow
5709.0,5709.0,9730.0,126.6824997029757,96.9159531035752,0.6439942637058431,85.25798825267368,0.371292924037461,133.4053971921676,552.6934341759517,0.0,0.3687565036420395,0.1627211238293444,19.0,85.0,81.0,81.0,28.0,28.0,28.0,elk-sedge
7185.0,7518.0,14287.0,135.62763639534617,122.25136484710188,0.4330393226885128,95.6463597264535,0.467286680541103,165.0969412193939,851.8021279348029,2.0,0.2714620187304891,0.312044745057232,16.0,60.0,60.0,65.0,57.0,54.0,52.0,spear
7552.0,8644.0,10914.0,156.86641938491675,103.14338331537544,0.7534338904192056,98.05868162401508,0.4911550468262227,172.55723688098394,791.1198410471445,1.0,0.3742195629552549,0.5633454734651405,18.0,51.0,49.0,49.0,74.0,76.0,74.0,bow
5712.0,6775.0,10023.0,137.46519280286842,113.29684119921484,0.5663196900617818,85.28038625338918,0.3714880332986472,137.13132391981054,653.3208511739211,1.0,0.375,0.4876430801248699,25.0,74.0,78.0,79.0,27.0,27.0,27.0,joy
7017.0,7017.0,10924.0,153.69089129531065,96.9138894685296,0.7761269685061153,94.52154191191887,0.4563605619146722,157.61345120261785,707.8477631085024,0.0,0.3675858480749219,0.5124869927159209,36.0,99.0,94.0,91.0,29.0,29.0,29.0,wealth
4144.0,4144.0,8899.0,132.75191737209087,101.79155684544168,0.6419096124365011,72.63817641834433,0.2695109261186264,139.08630414242805,525.4213562373095,0.0,0.2181321540062435,0.170525494276795,15.0,43.0,38.0,34.0,19.0,19.0,19.0,elk-sedge
6422.0,8283.0,11320.0,160.97339108015157,107.97857478770166,0.7416516444024728,90.42535239792664,0.4176638917793964,171.84004189943624,886.9604614807105,1.0,0.5150884495317378,0.4565556711758585,18.0,40.0,42.0,41.0,54.0,55.0,56.0,bow
5315.0,5315.0,12843.0,141.68551485272732,118.74030046454266,0.5455852537251972,82.26340729794377,0.3456685744016649,161.72198366332265,687.9310242291876,0.0,0.5081945889698231,0.0747918834547346,16.0,48.0,50.0,50.0,38.0,40.0,42.0,gift
5044.0,5044.0,9599.0,127.66530091449565,82.85820096303371,0.7607655490455875,80.13875631455832,0.3280437044745057,127.81627439414748,512.3675323681472,0.0,0.1515348595213319,0.3622528616024974,26.0,71.0,77.0,83.0,29.0,29.0,29.0,need
4888.0,4888.0,9871.0,189.53922149244588,73.3533089909703,0.9220761045390607,78.88976419451053,0.31789802289282,171.86331778480246,543.4386001800126,0.0,0.3374089490114464,0.3436524453694068,17.0,51.0,51.0,59.0,25.0,25.0,25.0,sun
4730.0,4730.0,9552.0,132.532802967637,100.29088097153551,0.6537333738588967,77.60427208986191,0.3076222684703434,127.12198865656563,556.1492782986674,0.0,0.2769250780437045,0.2061654526534859,24.0,63.0,51.0,49.0,19.0,19.0,19.0,tyr
7297.0,7297.0,13886.0,144.58747068414792,121.12194314512048,0.5461198612794602,96.38894624350078,0.4745707596253902,169.07099100673656,656.541197284454,0.0,0.1896462018730489,0.2122788761706555,17.0,62.0,59.0,59.0,72.0,73.0,71.0,gift
7257.0,7257.0,11436.0,142.5620479746776,107.6871415291153,0.6552981468946075,96.12439532263949,0.4719693028095734,154.25303886795876,689.2792206135786,0.0,0.3664151925078043,0.5922216441207075,31.0,79.0,79.0,83.0,39.0,39.0,39.0,wealth
3864.0,3864.0,8537.0,148.17225387823012,94.53247559639443,0.7700443161635389,70.14126888541915,0.2513007284079084,163.1318485152424,658.5340546095176,0.0,0.2739334027055151,0.3548387096774194,14.0,60.0,62.0,56.0,13.0,13.0,13.0,oak
3654.0,3654.0,9136.0,132.41013468543431,98.1980949347656,0.6708194674557707,68.20863065963343,0.2376430801248699,125.93649193144932,554.8944443027284,0.0,0.1831425598335067,0.3233610822060354,16.0,47.0,45.0,42.0,16.0,16.0,16.0,tyr
6778.0,6778.0,9993.0,132.4254805807758,100.39676181882348,0.6520943828478953,92.89788821181531,0.4408168574401665,143.69411957348845,518.2914139223983,0.0,0.4071279916753382,0.4076482830385015,16.0,93.0,89.0,87.0,31.0,31.0,31.0,elk-sedge
3816.0,3816.0,9793.0,194.64913403651315,76.23581079846018,0.9201110432601376,69.7042473792622,0.2481789802289282,173.25414857947845,559.4802307403552,0.0,0.2717221644120707,0.3193288241415192,15.0,19.0,19.0,19.0,19.0,19.0,19.0,sun
8050.0,8050.0,11022.0,135.90720996093592,116.69108059210907,0.5126319421004316,101.24020118074668,0.5235431841831426,139.6710420953463,685.1787155501902,0.0,0.3292143600416233,0.5956035379812695,21.0,74.0,74.0,72.0,77.0,74.0,74.0,ash
5102.0,5102.0,9686.0,123.08764616873376,89.35292779038082,0.6877693389275273,80.59818954070123,0.3318158168574401,129.40247292845683,517.8233764908628,0.0,0.2701612903225806,0.2795265348595213,22.0,59.0,64.0,64.0,30.0,30.0,30.0,need
4539.0,4539.0,9007.0,128.44788228533142,103.15810097230536,0.5958274066019414,76.02127526918306,0.2952003121748179,143.38758663147937,583.6467529817256,0.0,0.2860301768990634,0.3042403746097815,17.0,60.0,58.0,60.0,18.0,18.0,18.0,elk-sedge
6930.0,6930.0,13162.0,149.14096559936883,107.36376576962708,0.6940973772107998,93.93375349156808,0.4507023933402705,170.4494059831245,648.2569260369921,0.0,0.2453173777315296,0.2473985431841831,16.0,63.0,62.0,60.0,63.0,65.0,62.0,gift
5114.0,5114.0,9653.0,152.41633902143678,97.1100369886798,0.7707508534082939,80.69291810174931,0.3325962539021852,167.0269439342048,667.4041122946063,0.0,0.3119146722164412,0.3769510926118626,34.0,49.0,49.0,53.0,20.0,20.0,20.0,oak
4257.0,4257.0,10154.0,123.00878105153994,92.4686542779668,0.6594778323146263,73.62187678901964,0.276860041623309,142.52368224263645,707.6883835420682,0.0,0.3349375650364204,0.3240114464099896,13.0,67.0,63.0,61.0,30.0,32.0,30.0,serpent
4224.0,4224.0,9301.0,143.63220778638885,97.06662849715862,0.7370851544507506,73.33596550780065,0.2747138397502601,145.11374848717816,524.4507934888323,0.0,0.2056451612903226,0.2313995837669094,15.0,21.0,21.0,21.0,21.0,21.0,21.0,elk-sedge
5019.0,5019.0,11101.0,179.34747660377792,90.38702980546836,0.8637169872342146,79.9399104016622,0.3264177939646202,166.42415690037308,588.651803615609,0.0,0.295525494276795,0.3106139438085328,16.0,62.0,64.0,68.0,32.0,20.0,20.0,sun
3877.0,3877.0,9288.0,129.4947260686035,106.48854082238854,0.5689981174099087,70.25916107482514,0.2521462018730489,125.60254774486066,546.0904037956217,0.0,0.2039542143600416,0.1844432882414152,21.0,55.0,53.0,50.0,16.0,16.0,16.0,tyr
5965.0,5965.0,9924.0,154.17036857452143,96.21932237501804,0.7813362103336451,87.14857362197758,0.3879422476586888,147.56693396557372,659.4213562373095,0.0,0.3870967741935484,0.4625390218522373,21.0,60.0,57.0,57.0,29.0,29.0,29.0,ash
6516.0,6516.0,10496.0,119.34496771351422,99.6212942141991,0.5506534863817831,91.08473457991916,0.4237773152965661,128.84486796143648,625.7645019878171,0.0,0.2743236212278876,0.2717221644120707,27.0,96.0,90.0,83.0,30.0,30.0,30.0,serpent
5613.0,5613.0,9873.0,131.08027606591398,99.81642657337623,0.6481756975813052,84.53811900319565,0.3650494276795005,135.9154148726332,500.0071426749364,0.0,0.2594953173777315,0.1263007284079084,17.0,68.0,64.0,61.0,28.0,28.0,28.0,elk-sedge
7390.0,9712.0,13369.0,159.46972354577244,127.46934526154678,0.6008888661638158,97.0012383198939,0.4806191467221644,166.35203635663737,925.3624817342636,1.0,0.3704474505723205,0.4066077003121748,35.0,44.0,44.0,40.0,61.0,61.0,60.0,bow
6772.0,6772.0,11194.0,133.0259297463634,123.1781039377049,0.377595541388913,92.85676171903972,0.440426638917794,135.14806694880988,753.7888886054567,0.0,0.3123048907388137,0.5446149843912591,32.0,62.0,60.0,58.0,61.0,61.0,59.0,ash
6383.0,6383.0,11149.0,138.9359419833586,113.6064525737556,0.5756596042603676,90.15036336057966,0.415127471383975,142.42541907960108,680.4507934888325,0.0,0.3325962539021852,0.4512226847034339,32.0,70.0,76.0,81.0,30.0,30.0,30.0,ash
8654.0,8654.0,14189.0,147.6930056419302,118.57734215082864,0.5961627268542727,104.96959093060283,0.5628251821019771,171.14321488157222,664.8010819142763,0.0,0.1988813735691987,0.3045005202913631,31.0,71.0,68.0,67.0,80.0,80.0,78.0,gift
5330.0,5330.0,8979.0,159.3082894814575,82.48272612651611,0.8555286975801281,82.37940745986474,0.3466441207075962,172.55723688098394,619.3624817342638,0.0,0.3760405827263267,0.4142819979188345,27.0,59.0,61.0,59.0,22.0,22.0,22.0,oak
4597.0,4597.0,14161.0,139.16552379370012,132.08601983025653,0.3148878221554149,76.50543893833655,0.2989724245577523,167.7647161950331,680.2640687119285,0.0,0.2375130072840791,0.283038501560874,11.0,41.0,43.0,41.0,41.0,44.0,43.0,gift
4058.0,4059.0,9097.0,132.48946761478388,100.55525554694204,0.6511280194228614,71.88049855513866,0.2639177939646202,125.4472000484666,522.7350647362942,1.0,0.1966701352757544,0.2546826222684703,12.0,49.0,43.0,19.0,19.0,19.0,19.0,tyr
6485.0,6485.0,9603.0,134.67838170982557,84.79697557390749,0.7768985964326419,90.86780754264696,0.421761186264308,137.7679207943562,478.3919189857866,0.0,0.2611862643080125,0.3753902185223725,20.0,71.0,73.0,74.0,62.0,64.0,65.0,need
5988.0,6742.0,13425.0,134.85221103883308,117.73999531131572,0.4875341310298959,87.3164268272251,0.3894380853277835,162.48384535085327,872.2529214236353,2.0,0.5031217481789803,0.2206035379812695,15.0,35.0,37.0,37.0,81.0,84.0,83.0,spear
7334.0,7334.0,11071.0,143.060317666553,106.65358749843011,0.6664890454448015,96.63301103188124,0.4769771071800208,150.86417732516887,627.3380951166243,0.0,0.2337408949011446,0.5956035379812695,30.0,40.0,40.0,40.0,44.0,44.0,41.0,ash
6647.0,6647.0,14069.0,146.4236086927404,120.3672685072649,0.5694178657684597,91.99577845670215,0.4322970863683663,170.48460341039598,702.9432175380073,0.0,0.2567637877211238,0.0861082206035379,16.0,50.0,48.0,46.0,59.0,60.0,56.0,gift
5519.0,5519.0,9148.0,162.5885154707027,85.94545756954228,0.8488665639310214,83.82725718639114,0.3589360041623309,173.25414857947845,618.9777054234136,0.0,0.3289542143600416,0.4082986472424558,20.0,66.0,64.0,60.0,23.0,23.0,23.0,oak
7731.0,9425.0,11901.0,158.3923832827727,112.8572816138942,0.7016547456343164,99.2139855078282,0.5027965660770031,167.09278859364338,828.5340546095176,1.0,0.3759105098855359,0.4755463059313215,17.0,50.0,52.0,52.0,68.0,68.0,68.0,bow
7455.0,7455.0,12865.0,121.54622792907868,115.26166811447604,0.3173905823655196,97.42689980698675,0.4848465140478668,144.80331487918363,729.4041122946063,0.0,0.2927939646201873,0.2784859521331946,18.0,74.0,74.0,69.0,97.0,97.0,92.0,serpent
4341.0,7565.0,11158.0,172.95857984031045,109.63046919215236,0.7734528053408642,74.34468954602838,0.2823231009365244,173.25414857947845,897.6295090390225,1.0,0.3013787721123829,0.3221904266389178,15.0,27.0,27.0,27.0,79.0,78.0,78.0,bow
5649.0,5649.0,10160.0,156.37329502594736,90.60127346751376,0.8150497628272538,84.80878603192558,0.3673907388137357,158.67261893597143,710.5340546095176,0.0,0.3742195629552549,0.4129812695109261,19.0,85.0,84.0,76.0,21.0,21.0,21.0,wealth
6860.0,8514.0,11396.0,162.1958065120053,106.514831548061,0.7541473756175029,93.45813649374364,0.446149843912591,171.86331778480246,817.6467529817256,1.0,0.4144120707596254,0.4248178980228928,26.0,47.0,46.0,45.0,60.0,62.0,62.0,bow
4903.0,4903.0,9801.0,143.19346251850908,91.4780441597315,0.769337693736831,79.01071755044693,0.3188735691987513,137.35355838128112,512.9949493661167,0.0,0.2320499479708636,0.1982310093652445,17.0,27.0,27.0,27.0,27.0,27.0,27.0,elk-sedge
5071.0,5071.0,9967.0,156.6632890142793,95.689447042919,0.791787332520813,80.35295720352805,0.3297996878251821,169.799882214329,666.2325394193526,0.0,0.2696409989594173,0.3539281997918834,22.0,43.0,44.0,44.0,20.0,20.0,20.0,oak
6719.0,7598.0,13043.0,123.3151323970406,119.43661918451932,0.2488269694739548,92.49268350023996,0.4369797086368366,150.33296378372907,881.5361466505706,2.0,0.3341571279916753,0.243366285119667,15.0,42.0,45.0,53.0,72.0,68.0,66.0,spear
5364.0,5364.0,12113.0,145.56719204108293,103.1273019607771,0.7057594560256927,82.64173835271988,0.3488553590010406,167.0269439342048,669.889393668845,0.0,0.3241415192507804,0.3293444328824141,17.0,52.0,52.0,50.0,56.0,58.0,54.0,gift
5437.0,5437.0,9246.0,132.62105718544905,79.73574804595586,0.7990760785249414,83.20218389396446,0.3536030176899064,132.60844618650805,528.6518036156091,0.0,0.3035900104058273,0.3394901144640999,23.0,72.0,72.0,70.0,32.0,32.0,32.0,need
5995.0,5995.0,11600.0,183.02702313640577,90.61575305576405,0.8688388805128479,87.36744857604175,0.3898933402705515,169.729196074217,627.8650070512055,0.0,0.3613423517169615,0.3590010405827263,22.0,62.0,67.0,70.0,51.0,41.0,29.0,sun
6371.0,6371.0,11417.0,133.3872220642109,121.13239834086626,0.4186970873533285,90.06558243584351,0.41434703433923,143.0314650697531,665.7645019878171,0.0,0.2684703433922997,0.5124869927159209,21.0,29.0,31.0,39.0,29.0,29.0,29.0,ash
5790.0,5790.0,10404.0,151.90595145095372,99.6626816589954,0.7546900620684689,85.86068345882528,0.3765608740894901,167.70509831248424,655.8477631085022,0.0,0.3184183142559833,0.4099895941727367,22.0,61.0,55.0,49.0,43.0,39.0,39.0,oak
5698.0,9742.0,13049.0,168.52137249178924,128.64134133990234,0.6459812535166761,85.17581185935921,0.3705775234131113,169.11830178901394,916.492424049175,1.0,0.3539281997918834,0.3692767950052029,33.0,34.0,34.0,34.0,82.0,82.0,56.0,bow
5574.0,5574.0,11045.0,161.53741914778877,100.14383031436928,0.784647640413222,84.24391504645186,0.3625130072840791,166.35203635663737,728.9777054234136,0.0,0.2801768990634755,0.4542143600416233,18.0,62.0,63.0,61.0,21.0,21.0,21.0,wealth
5403.0,5407.0,9662.0,136.96702526362537,93.81545722939578,0.7285908076057894,82.941625618287,0.351391779396462,126.11502686040232,533.929978208661,1.0,0.2220343392299688,0.1119927159209157,19.0,29.0,29.0,29.0,28.0,28.0,28.0,tyr
5165.0,5165.0,9555.0,152.86283190301825,100.57673386549186,0.7530579945067659,81.09427999900558,0.3359131113423517,159.928108848945,598.8355697996826,0.0,0.3354578563995837,0.3952913631633715,16.0,48.0,44.0,39.0,26.0,26.0,26.0,oak
4642.0,4643.0,9453.0,158.23379252961277,82.57343611450403,0.8530406239758356,76.87898260682582,0.3018990634755463,160.63934760823702,754.9188309203678,1.0,0.4109001040582726,0.3661550468262227,13.0,68.0,60.0,63.0,15.0,15.0,15.0,wealth
5008.0,5008.0,13036.0,134.6123812150359,123.44575357751374,0.3987813024061026,79.85226133325027,0.3257023933402705,157.7244432546839,682.0142853498728,0.0,0.1594693028095733,0.308792924037461,12.0,46.0,50.0,49.0,46.0,46.0,46.0,gift
7973.0,8329.0,14288.0,136.51892395287567,120.1400960769218,0.474926954676525,100.75484549228118,0.5185353798126952,169.11830178901394,856.5828278447965,2.0,0.1696149843912591,0.2073361082206035,17.0,67.0,76.0,80.0,57.0,54.0,52.0,spear
4541.0,4541.0,10131.0,128.13865859395565,120.95352007813337,0.3301546700357836,76.03802188801583,0.2953303850156087,141.0319112825179,609.7056274847715,0.0,0.3237513007284079,0.2875910509885536,21.0,64.0,63.0,62.0,17.0,17.0,17.0,elk-sedge
6170.0,6170.0,14061.0,143.08502955413863,121.08456947781016,0.5327986336469411,88.63344736055319,0.4012747138397503,167.0269439342048,716.416305603426,0.0,0.2343912591050988,0.2983870967741935,27.0,53.0,55.0,53.0,60.0,58.0,56.0,gift
6855.0,7647.0,13581.0,125.10689884822592,120.9788071829633,0.254763144921774,93.42407119773544,0.4458246618106139,155.0,911.335136523794,2.0,0.2515608740894901,0.187044745057232,13.0,79.0,82.0,87.0,58.0,56.0,55.0,spear
7133.0,9931.0,12019.0,166.87363754633972,116.52996285330114,0.7157929308267036,95.29962052703,0.4639047866805411,173.25414857947845,831.8477631085024,1.0,0.3900884495317377,0.3945109261186264,34.0,49.0,48.0,46.0,116.0,116.0,118.0,bow
6506.0,6506.0,9984.0,127.77566623778615,102.36073025482332,0.5985342542717371,91.01481460755149,0.4231269510926118,128.3160161476345,522.2914139223983,0.0,0.3500260145681582,0.1921175858480749,33.0,87.0,81.0,67.0,31.0,30.0,30.0,tyr
6032.0,6231.0,14682.0,137.0718566576291,124.55124953760834,0.4175441924295645,87.63664150252737,0.3922996878251821,168.3864602632884,820.8914857098981,2.0,0.1330645161290322,0.3877471383975026,10.0,43.0,48.0,48.0,44.0,43.0,41.0,spear
4256.0,4257.0,10410.0,135.20716882782705,116.35292794310608,0.5093609927338104,73.6132291262437,0.2767950052029136,140.00357138301865,692.4507934888325,1.0,0.2298387096774193,0.3645941727367325,27.0,34.0,39.0,42.0,18.0,18.0,18.0,ash
6223.0,6223.0,12447.0,153.11662544003238,99.47102544049932,0.7602400790252202,89.01331185214332,0.4047216441207076,170.48460341039598,614.6833329081849,0.0,0.350156087408949,0.3132154006243496,28.0,49.0,47.0,45.0,55.0,56.0,57.0,gift
5304.0,5304.0,9311.0,129.45195030317316,79.99326448753767,0.7862269196930277,82.17823644539534,0.3449531737773152,129.1200991325518,508.5096679918781,0.0,0.2635275754422476,0.2960457856399583,23.0,66.0,68.0,68.0,31.0,31.0,31.0,need
7155.0,7871.0,12699.0,133.62971953299714,116.8076087802834,0.4857208184015047,95.44647160885566,0.4653355879292404,151.48927354766738,847.4112549695427,2.0,0.4916753381893861,0.2676899063475546,13.0,77.0,74.0,76.0,44.0,45.0,43.0,spear
5419.0,5419.0,14455.0,141.22589478028516,130.63838951933167,0.379890613427602,83.06434308967866,0.3524323621227888,169.07099100673656,732.4995667241114,0.0,0.1333246618106139,0.1312434963579604,16.0,50.0,46.0,46.0,46.0,47.0,48.0,gift
4540.0,4540.0,12802.0,135.18835014535358,123.264106283386,0.410644952311134,76.02964903968477,0.2952653485952133,157.76247969653622,704.416305603426,0.0,0.213579604578564,0.259885535900104,6.0,54.0,52.0,52.0,48.0,48.0,48.0,gift
6270.0,6777.0,13453.0,137.1908032558996,113.26658266653769,0.564236038748941,89.34882173531709,0.4077783558792924,169.11830178901394,855.2935059634513,2.0,0.2484391259105098,0.2390738813735692,13.0,72.0,72.0,77.0,45.0,45.0,40.0,spear
6761.0,6761.0,10991.0,147.94910499961563,105.92788505541542,0.6981257488788774,92.78131580202144,0.4397112382934443,156.81836627130127,664.9188309203678,0.0,0.3350676378772112,0.5359001040582726,58.0,71.0,70.0,73.0,28.0,28.0,28.0,wealth
4953.0,4953.0,9972.0,159.8339319712733,91.8887200968298,0.8182228329994593,79.4125649067782,0.3221253902185224,158.67261893597143,698.2325394193526,0.0,0.2908428720083246,0.4261186264308012,15.0,52.0,53.0,51.0,18.0,18.0,18.0,wealth
4121.0,4122.0,9964.0,146.1156808973236,102.64228033223117,0.7117106662726578,72.43631798934568,0.2680150884495317,163.46559270990332,679.9482681718907,1.0,0.2277575442247658,0.3255723204994797,13.0,26.0,28.0,28.0,15.0,15.0,15.0,oak
7560.0,7560.0,12409.0,117.22668717627154,115.03604769465498,0.1924193446014377,98.11060573759512,0.4916753381893861,139.7891269019161,706.0315292925758,0.0,0.173777315296566,0.1987513007284079,16.0,108.0,104.0,98.0,101.0,100.0,97.0,serpent
6283.0,6283.0,13560.0,143.50084549727785,118.5626020659226,0.563354405738105,89.4414001431721,0.4086238293444328,169.11830178901394,654.5828278447966,0.0,0.210197710718002,0.3204994797086368,12.0,61.0,60.0,57.0,59.0,61.0,61.0,gift
6246.0,6246.0,10040.0,137.5882347460209,112.34722179982424,0.5772793552256602,89.17765525296024,0.4062174817898022,145.3409783921933,674.9777054234135,0.0,0.2953954214360041,0.5404526534859522,20.0,71.0,70.0,68.0,25.0,30.0,30.0,ash
6940.0,6940.0,11499.0,116.22509172072206,105.74889384444288,0.4149091274173327,94.00150233087784,0.4513527575442247,135.6502856613284,670.2914139223983,0.0,0.3370187304890739,0.2215140478668054,21.0,100.0,92.0,88.0,68.0,68.0,56.0,serpent
6847.0,7539.0,13322.0,132.71056664743313,118.74144420604247,0.446587553472581,93.36954087282244,0.4453043704474506,162.85576440519384,872.8498551495554,2.0,0.4232570239334027,0.323621227887617,14.0,101.0,102.0,99.0,41.0,42.0,43.0,spear
7325.0,7960.0,13862.0,133.60649547049732,123.40569581040197,0.3832360884620969,96.57370069115642,0.476391779396462,169.11830178901394,886.4234482783625,2.0,0.3569198751300728,0.3337669094693028,20.0,55.0,61.0,65.0,79.0,75.0,72.0,spear
7990.0,7990.0,11880.0,138.14757804705502,112.88005539239592,0.5764993505113155,100.86220284345346,0.5196409989594173,151.2084653714864,660.3086578651014,0.0,0.3361082206035379,0.5548907388137357,52.0,43.0,43.0,43.0,40.0,40.0,40.0,wealth
7467.0,7467.0,11751.0,155.56656128362943,102.97142025617164,0.7495812885753944,97.50528027003185,0.4856269510926118,154.01298646542764,595.4213562373095,0.0,0.4272892819979188,0.384105098855359,18.0,102.0,102.0,106.0,51.0,44.0,35.0,sun
8204.0,8204.0,12242.0,142.64435024652656,114.12494685464576,0.5999115025278224,102.2039980871946,0.5335587929240374,155.7080601638849,657.6812408671318,0.0,0.2219042663891779,0.5530697190426639,31.0,44.0,44.0,44.0,44.0,44.0,44.0,ash
6970.0,7538.0,14309.0,141.48443191123934,116.6524160694844,0.5658773803117283,94.2044565124394,0.4533038501560874,166.42415690037308,867.033621333629,2.0,0.2043444328824141,0.2308792924037461,11.0,56.0,60.0,68.0,51.0,48.0,47.0,spear
4876.0,5372.0,9710.0,141.50268339847963,110.04740764015804,0.6286288553272238,78.79286782525848,0.3171175858480749,139.38794782907166,643.9238815542511,1.0,0.3666753381893861,0.4267689906347555,22.0,29.0,26.0,26.0,25.0,25.0,22.0,joy
5353.0,5353.0,10449.0,180.37279161788376,81.8849779015184,0.8910137440843308,82.5569578107583,0.3481399583766909,167.09278859364338,575.6223663640861,0.0,0.3491155046826222,0.3743496357960458,19.0,53.0,55.0,56.0,25.0,25.0,25.0,sun
5238.0,5238.0,9406.0,127.4054081716985,83.25442004903528,0.75696049235646,81.66534598789613,0.3406607700312175,130.91982279242512,515.3380951166243,0.0,0.210197710718002,0.2666493236212279,23.0,60.0,62.0,62.0,63.0,60.0,60.0,need
4989.0,5610.0,13095.0,131.93310655054427,117.47172210278904,0.4552013862550574,79.70064045340995,0.3244667013527575,162.48384535085327,866.5239533417508,2.0,0.3612122788761706,0.3156867845993756,10.0,39.0,36.0,34.0,67.0,61.0,61.0,spear
5291.0,5291.0,10966.0,146.46032173490855,117.1857479328674,0.5998407380055788,82.0774660378459,0.3441077003121748,151.21177202850313,715.0782104868019,0.0,0.2964360041623309,0.4137617065556712,29.0,35.0,34.0,38.0,21.0,21.0,21.0,ash
6576.0,6576.0,11596.0,132.099659955981,125.1498506745537,0.3200825677206584,91.50313243915988,0.4276795005202913,140.61649974309557,766.6345596729059,0.0,0.4066077003121748,0.548907388137357,28.0,63.0,57.0,42.0,27.0,27.0,27.0,ash
6975.0,6975.0,11787.0,115.68983363126551,107.42878494396464,0.3710994413023113,94.23823971471326,0.4536290322580645,137.7534028617805,690.3330444827409,0.0,0.2444068678459937,0.2059053069719042,19.0,103.0,102.0,99.0,91.0,89.0,87.0,serpent
4705.0,4705.0,9603.0,119.37079416404266,92.15373166414696,0.6356278348349207,77.39891509561966,0.3059963579604579,129.40247292845683,516.9949493661167,0.0,0.2230749219562955,0.2506503642039542,20.0,46.0,52.0,57.0,27.0,27.0,27.0,need
8140.0,8140.0,11974.0,146.756447817395,109.29997013807778,0.6673199506960672,101.80456715758986,0.5293964620187305,159.2262541165872,699.0365799264592,0.0,0.3742195629552549,0.5810353798126952,45.0,76.0,83.0,88.0,39.0,39.0,39.0,wealth
7594.0,7594.0,13241.0,150.34804878929262,107.1378264001292,0.7015718573993779,98.33097733023315,0.4938865764828304,169.07099100673656,650.1736649163068,0.0,0.3194588969823101,0.2986472424557752,16.0,75.0,71.0,71.0,62.0,66.0,66.0,gift
4701.0,4701.0,9373.0,125.5526370308326,92.08004090179112,0.6797996128915613,77.36600739213573,0.3057362122788761,130.60245020672468,507.9238815542512,0.0,0.1491935483870967,0.4603277835587929,19.0,52.0,50.0,50.0,26.0,26.0,26.0,need
